Auction_id,Auction_Desc,round_num,bip_name,bip_desc,price,prov_winner,pw_bid_rnd_num,prev_prov_winner,prev_pw_bid_rnd_num
66,Advanced Wireless Services,161,AW-BEA112-C,Bismarck ND-MT-SD,128000,"Red Rock Spectrum Holdings, LLC",129,"Red Rock Spectrum Holdings, LLC",129
66,Advanced Wireless Services,161,AW-BEA113-B,Fargo-Moorhead ND-MN,522000,"Cingular AWS, LLC",29,"Cingular AWS, LLC",29
66,Advanced Wireless Services,161,AW-BEA113-C,Fargo-Moorhead ND-MN,146000,"LL License Holdings II, LLC",7,"LL License Holdings II, LLC",7
66,Advanced Wireless Services,161,AW-BEA114-B,Aberdeen SD,373000,James Valley,42,James Valley,42
66,Advanced Wireless Services,161,AW-BEA114-C,Aberdeen SD,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-BEA115-B,Rapid City SD-MT-NE-ND,447000,"MTPCS License Co., LLC",41,"MTPCS License Co., LLC",41
66,Advanced Wireless Services,161,AW-BEA115-C,Rapid City SD-MT-NE-ND,137000,"Red Rock Spectrum Holdings, LLC",129,"Red Rock Spectrum Holdings, LLC",129
66,Advanced Wireless Services,161,AW-BEA116-B,Sioux Falls SD-IA-MN-NE,940000,SpectrumCo LLC,43,SpectrumCo LLC,43
66,Advanced Wireless Services,161,AW-BEA116-C,Sioux Falls SD-IA-MN-NE,404000,"Cingular AWS, LLC",52,"Cingular AWS, LLC",52
66,Advanced Wireless Services,161,AW-BEA117-B,Sioux City IA-NE-SD,703000,SpectrumCo LLC,89,SpectrumCo LLC,89
66,Advanced Wireless Services,161,AW-BEA117-C,Sioux City IA-NE-SD,652000,"LL License Holdings II, LLC",104,"LL License Holdings II, LLC",104
66,Advanced Wireless Services,161,AW-BEA118-B,Omaha NE-IA-MO,6735000,SpectrumCo LLC,48,SpectrumCo LLC,48
66,Advanced Wireless Services,161,AW-BEA118-C,Omaha NE-IA-MO,1737000,"Cingular AWS, LLC",62,"Cingular AWS, LLC",62
66,Advanced Wireless Services,161,AW-BEA119-B,Lincoln NE,411000,SpectrumCo LLC,34,SpectrumCo LLC,34
66,Advanced Wireless Services,161,AW-BEA119-C,Lincoln NE,185000,"Barat Wireless, L.P.",122,"Barat Wireless, L.P.",122
66,Advanced Wireless Services,161,AW-BEA120-B,Grand Island NE,1040000,SpectrumCo LLC,46,SpectrumCo LLC,46
66,Advanced Wireless Services,161,AW-BEA120-C,Grand Island NE,86000,Hemingford Cooperative Telephone Company,1,Hemingford Cooperative Telephone Company,1
66,Advanced Wireless Services,161,AW-BEA121-B,North Platte NE-CO,68000,Hemingford Cooperative Telephone Company,40,Hemingford Cooperative Telephone Company,40
66,Advanced Wireless Services,161,AW-BEA121-C,North Platte NE-CO,19000,Hemingford Cooperative Telephone Company,1,Hemingford Cooperative Telephone Company,1
66,Advanced Wireless Services,161,AW-BEA122-B,Wichita KS-OK,4295000,SpectrumCo LLC,52,SpectrumCo LLC,52
66,Advanced Wireless Services,161,AW-BEA122-C,Wichita KS-OK,2368000,T-Mobile License LLC,61,T-Mobile License LLC,61
66,Advanced Wireless Services,161,AW-BEA123-B,Topeka KS,1204000,SpectrumCo LLC,40,SpectrumCo LLC,40
66,Advanced Wireless Services,161,AW-BEA123-C,Topeka KS,485000,Lynch AWS Corporation,127,Lynch AWS Corporation,127
66,Advanced Wireless Services,161,AW-BEA124-B,Tulsa OK-KS,7727000,SpectrumCo LLC,50,SpectrumCo LLC,50
66,Advanced Wireless Services,161,AW-BEA124-C,Tulsa OK-KS,2248000,AWS Wireless Inc.,43,AWS Wireless Inc.,43
66,Advanced Wireless Services,161,AW-BEA125-B,Oklahoma City OK,20224000,SpectrumCo LLC,50,SpectrumCo LLC,50
66,Advanced Wireless Services,161,AW-BEA125-C,Oklahoma City OK,10099000,"Cricket Licensee (Reauction), Inc.",57,"Cricket Licensee (Reauction), Inc.",57
66,Advanced Wireless Services,161,AW-BEA126-B,Western Oklahoma OK,954000,SpectrumCo LLC,70,SpectrumCo LLC,70
66,Advanced Wireless Services,161,AW-BEA126-C,Western Oklahoma OK,50000,AWS Wireless Inc.,70,AWS Wireless Inc.,70
66,Advanced Wireless Services,161,AW-BEA127-B,Dallas-Fort Worth TX-AR-OK,76806000,SpectrumCo LLC,52,SpectrumCo LLC,52
66,Advanced Wireless Services,161,AW-BEA127-C,Dallas-Fort Worth TX-AR-OK,49766000,"MetroPCS AWS, LLC",39,"MetroPCS AWS, LLC",39
66,Advanced Wireless Services,161,AW-BEA128-B,Abilene TX,343000,American Cellular Corporation,61,American Cellular Corporation,61
66,Advanced Wireless Services,161,AW-BEA128-C,Abilene TX,200000,AWS Wireless Inc.,63,AWS Wireless Inc.,63
66,Advanced Wireless Services,161,AW-BEA129-B,San Angelo TX,757000,"Central Texas Telephone Investments, LP",62,"Central Texas Telephone Investments, LP",62
66,Advanced Wireless Services,161,AW-BEA129-C,San Angelo TX,431000,American Cellular Corporation,68,American Cellular Corporation,68
66,Advanced Wireless Services,161,AW-BEA130-B,Austin-San Marcos TX,11173000,SpectrumCo LLC,46,SpectrumCo LLC,46
66,Advanced Wireless Services,161,AW-BEA130-C,Austin-San Marcos TX,4789000,"Atlantic Wireless, L.P.",96,"Atlantic Wireless, L.P.",96
66,Advanced Wireless Services,161,AW-BEA131-B,Houston-Galveston-Brazoria TX,41092000,SpectrumCo LLC,18,SpectrumCo LLC,18
66,Advanced Wireless Services,161,AW-BEA131-C,Houston-Galveston-Brazoria TX,18536000,SpectrumCo LLC,29,SpectrumCo LLC,29
66,Advanced Wireless Services,161,AW-BEA132-B,Corpus Christi TX,921000,SpectrumCo LLC,48,SpectrumCo LLC,48
66,Advanced Wireless Services,161,AW-BEA132-C,Corpus Christi TX,701000,"Cricket Licensee (Reauction), Inc.",45,"Cricket Licensee (Reauction), Inc.",45
66,Advanced Wireless Services,161,AW-BEA133-B,McAllen-Edinburg-Mission TX,1542000,"Cavalier Wireless, LLC",96,"Cavalier Wireless, LLC",96
66,Advanced Wireless Services,161,AW-BEA133-C,McAllen-Edinburg-Mission TX,1174000,"Cricket Licensee (Reauction), Inc.",47,"Cricket Licensee (Reauction), Inc.",47
66,Advanced Wireless Services,161,AW-BEA134-B,San Antonio TX,7911000,SpectrumCo LLC,31,SpectrumCo LLC,31
66,Advanced Wireless Services,161,AW-BEA134-C,San Antonio TX,5654000,T-Mobile License LLC,84,T-Mobile License LLC,84
66,Advanced Wireless Services,161,AW-BEA135-B,Odessa-Midland TX,995000,"Central Texas Telephone Investments, LP",65,"Central Texas Telephone Investments, LP",65
66,Advanced Wireless Services,161,AW-BEA135-C,Odessa-Midland TX,781000,AWS Wireless Inc.,66,AWS Wireless Inc.,66
66,Advanced Wireless Services,161,AW-BEA136-B,Hobbs NM-TX,296000,"Red Rock Spectrum Holdings, LLC",59,"Red Rock Spectrum Holdings, LLC",59
66,Advanced Wireless Services,161,AW-BEA136-C,Hobbs NM-TX,148000,AWS Wireless Inc.,63,AWS Wireless Inc.,63
66,Advanced Wireless Services,161,AW-BEA137-B,Lubbock TX,605000,"Red Rock Spectrum Holdings, LLC",52,"Red Rock Spectrum Holdings, LLC",52
66,Advanced Wireless Services,161,AW-BEA137-C,Lubbock TX,441000,AWS Wireless Inc.,63,AWS Wireless Inc.,63
66,Advanced Wireless Services,161,AW-BEA138-B,Amarillo TX-NM,870000,American Cellular Corporation,85,American Cellular Corporation,85
66,Advanced Wireless Services,161,AW-BEA138-C,Amarillo TX-NM,674000,AWS Wireless Inc.,48,AWS Wireless Inc.,48
66,Advanced Wireless Services,161,AW-BEA139-B,Santa Fe NM,1180000,SpectrumCo LLC,74,SpectrumCo LLC,74
66,Advanced Wireless Services,161,AW-BEA139-C,Santa Fe NM,654000,AWS Wireless Inc.,91,AWS Wireless Inc.,91
66,Advanced Wireless Services,161,AW-BEA140-B,Pueblo CO-NM,503000,SpectrumCo LLC,39,SpectrumCo LLC,39
66,Advanced Wireless Services,161,AW-BEA140-C,Pueblo CO-NM,184000,"Command Connect, LLC",58,"Command Connect, LLC",58
66,Advanced Wireless Services,161,AW-BEA141-B,Denver-Boulder CO-KS-NE,24159000,SpectrumCo LLC,53,SpectrumCo LLC,53
66,Advanced Wireless Services,161,AW-BEA141-C,Denver-Boulder CO-KS-NE,9878000,"Atlantic Wireless, L.P.",33,"Atlantic Wireless, L.P.",33
66,Advanced Wireless Services,161,AW-BEA142-B,Scottsbluff NE-WY,124000,Hemingford Cooperative Telephone Company,40,Hemingford Cooperative Telephone Company,40
66,Advanced Wireless Services,161,AW-BEA142-C,Scottsbluff NE-WY,28000,Hemingford Cooperative Telephone Company,1,Hemingford Cooperative Telephone Company,1
66,Advanced Wireless Services,161,AW-BEA143-B,Casper WY-ID-UT,1193000,"MTPCS License Co., LLC",48,"MTPCS License Co., LLC",48
66,Advanced Wireless Services,161,AW-BEA143-C,Casper WY-ID-UT,355000,Union Telephone Company,46,Union Telephone Company,46
66,Advanced Wireless Services,161,AW-BEA144-B,Billings MT-WY,528000,"Cavalier Wireless, LLC",47,"Cavalier Wireless, LLC",47
66,Advanced Wireless Services,161,AW-BEA144-C,Billings MT-WY,639000,AWS Wireless Inc.,41,AWS Wireless Inc.,41
66,Advanced Wireless Services,161,AW-BEA145-B,Great Falls MT,436000,"3 Rivers Telephone Cooperative, Inc.",39,"3 Rivers Telephone Cooperative, Inc.",39
66,Advanced Wireless Services,161,AW-BEA145-C,Great Falls MT,349000,AWS Wireless Inc.,48,AWS Wireless Inc.,48
66,Advanced Wireless Services,161,AW-BEA146-B,Missoula MT,406000,"Cavalier Wireless, LLC",32,"Cavalier Wireless, LLC",32
66,Advanced Wireless Services,161,AW-BEA146-C,Missoula MT,341000,AWS Wireless Inc.,45,AWS Wireless Inc.,45
66,Advanced Wireless Services,161,AW-BEA147-B,Spokane WA-ID,2753000,SpectrumCo LLC,77,SpectrumCo LLC,77
66,Advanced Wireless Services,161,AW-BEA147-C,Spokane WA-ID,1863000,"Cricket Licensee (Reauction), Inc.",55,"Cricket Licensee (Reauction), Inc.",55
66,Advanced Wireless Services,161,AW-BEA148-B,Idaho Falls ID-WY,809000,SpectrumCo LLC,54,SpectrumCo LLC,54
66,Advanced Wireless Services,161,AW-BEA148-C,Idaho Falls ID-WY,761000,Union Telephone Company,78,Union Telephone Company,78
66,Advanced Wireless Services,161,AW-BEA149-B,Twin Falls ID,190000,SpectrumCo LLC,39,SpectrumCo LLC,39
66,Advanced Wireless Services,161,AW-BEA149-C,Twin Falls ID,95000,"Cavalier Wireless, LLC",73,"Cavalier Wireless, LLC",73
66,Advanced Wireless Services,161,AW-BEA150-B,Boise City ID-OR,2280000,"Atlantic Wireless, L.P.",81,"Atlantic Wireless, L.P.",81
66,Advanced Wireless Services,161,AW-BEA150-C,Boise City ID-OR,626000,AWS Wireless Inc.,119,AWS Wireless Inc.,119
66,Advanced Wireless Services,161,AW-BEA151-B,Reno NV-CA,3261000,SpectrumCo LLC,82,SpectrumCo LLC,82
66,Advanced Wireless Services,161,AW-BEA151-C,Reno NV-CA,993000,"Cavalier Wireless, LLC",97,"Cavalier Wireless, LLC",97
66,Advanced Wireless Services,161,AW-BEA152-B,Salt Lake City-Ogden UT-ID,16155000,SpectrumCo LLC,80,SpectrumCo LLC,80
66,Advanced Wireless Services,161,AW-BEA152-C,Salt Lake City-Ogden UT-ID,7312000,"Cricket Licensee (Reauction), Inc.",72,"Cricket Licensee (Reauction), Inc.",72
66,Advanced Wireless Services,161,AW-BEA153-B,Las Vegas NV-AZ-UT,17173000,SpectrumCo LLC,78,SpectrumCo LLC,78
66,Advanced Wireless Services,161,AW-BEA153-C,Las Vegas NV-AZ-UT,10420000,"MetroPCS AWS, LLC",91,"MetroPCS AWS, LLC",91
66,Advanced Wireless Services,161,AW-BEA154-B,Flagstaff AZ-UT,534000,SpectrumCo LLC,89,SpectrumCo LLC,89
66,Advanced Wireless Services,161,AW-BEA154-C,Flagstaff AZ-UT,257000,Spotlight Media Corp,91,Spotlight Media Corp,91
66,Advanced Wireless Services,161,AW-BEA155-B,Farmington NM-CO,234000,SpectrumCo LLC,39,SpectrumCo LLC,39
66,Advanced Wireless Services,161,AW-BEA155-C,Farmington NM-CO,88000,AWS Wireless Inc.,41,AWS Wireless Inc.,41
66,Advanced Wireless Services,161,AW-BEA156-B,Albuquerque NM-AZ,2894000,SpectrumCo LLC,39,SpectrumCo LLC,39
66,Advanced Wireless Services,161,AW-BEA156-C,Albuquerque NM-AZ,1633000,"Cavalier Wireless, LLC",89,"Cavalier Wireless, LLC",89
66,Advanced Wireless Services,161,AW-BEA157-B,El Paso TX-NM,2548000,SpectrumCo LLC,68,SpectrumCo LLC,68
66,Advanced Wireless Services,161,AW-BEA157-C,El Paso TX-NM,1721000,AWS Wireless Inc.,48,AWS Wireless Inc.,48
66,Advanced Wireless Services,161,AW-BEA158-B,Phoenix-Mesa AZ-NM,27095000,SpectrumCo LLC,45,SpectrumCo LLC,45
66,Advanced Wireless Services,161,AW-BEA158-C,Phoenix-Mesa AZ-NM,14012000,T-Mobile License LLC,37,T-Mobile License LLC,37
66,Advanced Wireless Services,161,AW-BEA159-B,Tucson AZ,4735000,SpectrumCo LLC,82,SpectrumCo LLC,82
66,Advanced Wireless Services,161,AW-BEA159-C,Tucson AZ,2082000,"Cingular AWS, LLC",81,"Cingular AWS, LLC",81
66,Advanced Wireless Services,161,AW-BEA160-B,LA-Riverside-Orange Cnty CA-AZ,215620000,SpectrumCo LLC,32,SpectrumCo LLC,32
66,Advanced Wireless Services,161,AW-BEA160-C,LA-Riverside-Orange Cnty CA-AZ,114816000,T-Mobile License LLC,34,T-Mobile License LLC,34
66,Advanced Wireless Services,161,AW-BEA161-B,San Diego CA,21930000,SpectrumCo LLC,35,SpectrumCo LLC,35
66,Advanced Wireless Services,161,AW-BEA161-C,San Diego CA,15587000,"Cricket Licensee (Reauction), Inc.",34,"Cricket Licensee (Reauction), Inc.",34
66,Advanced Wireless Services,161,AW-BEA162-B,Fresno CA,4658000,SpectrumCo LLC,31,SpectrumCo LLC,31
66,Advanced Wireless Services,161,AW-BEA162-C,Fresno CA,3194000,"Atlantic Wireless, L.P.",49,"Atlantic Wireless, L.P.",49
66,Advanced Wireless Services,161,AW-BEA163-B,San Fran.-Oakland-San Jose CA,80834000,SpectrumCo LLC,46,SpectrumCo LLC,46
66,Advanced Wireless Services,161,AW-BEA163-C,San Fran.-Oakland-San Jose CA,30704000,"Atlantic Wireless, L.P.",44,"Atlantic Wireless, L.P.",44
66,Advanced Wireless Services,161,AW-BEA164-B,Sacramento-Yolo CA,8878000,SpectrumCo LLC,31,SpectrumCo LLC,31
66,Advanced Wireless Services,161,AW-BEA164-C,Sacramento-Yolo CA,6614000,"Atlantic Wireless, L.P.",36,"Atlantic Wireless, L.P.",36
66,Advanced Wireless Services,161,AW-BEA165-B,Redding CA-OR,358000,SpectrumCo LLC,62,SpectrumCo LLC,62
66,Advanced Wireless Services,161,AW-BEA165-C,Redding CA-OR,255000,"Atlantic Wireless, L.P.",68,"Atlantic Wireless, L.P.",68
66,Advanced Wireless Services,161,AW-BEA166-B,Eugene-Springfield OR-CA,764000,SpectrumCo LLC,42,SpectrumCo LLC,42
66,Advanced Wireless Services,161,AW-BEA166-C,Eugene-Springfield OR-CA,377000,"Cricket Licensee (Reauction), Inc.",38,"Cricket Licensee (Reauction), Inc.",38
66,Advanced Wireless Services,161,AW-BEA167-B,Portland-Salem OR-WA,15880000,SpectrumCo LLC,36,SpectrumCo LLC,36
66,Advanced Wireless Services,161,AW-BEA167-C,Portland-Salem OR-WA,11108000,"Cingular AWS, LLC",42,"Cingular AWS, LLC",42
66,Advanced Wireless Services,161,AW-BEA168-B,Pendleton OR-WA,226000,SpectrumCo LLC,82,SpectrumCo LLC,82
66,Advanced Wireless Services,161,AW-BEA168-C,Pendleton OR-WA,180000,AWS Wireless Inc.,48,AWS Wireless Inc.,48
66,Advanced Wireless Services,161,AW-BEA169-B,Richland-Kennewick-Pasco WA,1067000,SpectrumCo LLC,39,SpectrumCo LLC,39
66,Advanced Wireless Services,161,AW-BEA169-C,Richland-Kennewick-Pasco WA,411000,Daredevil Communications LLC,81,Daredevil Communications LLC,81
66,Advanced Wireless Services,161,AW-BEA170-B,Seattle-Tacoma-Bremerton WA,33276000,SpectrumCo LLC,35,SpectrumCo LLC,35
66,Advanced Wireless Services,161,AW-BEA170-C,Seattle-Tacoma-Bremerton WA,15801000,T-Mobile License LLC,39,T-Mobile License LLC,39
66,Advanced Wireless Services,161,AW-BEA171-B,Anchorage AK,1809000,AWS Wireless Inc.,114,AWS Wireless Inc.,114
66,Advanced Wireless Services,161,AW-BEA171-C,Anchorage AK,1111000,T-Mobile License LLC,149,T-Mobile License LLC,149
66,Advanced Wireless Services,161,AW-BEA172-B,Honolulu HI,4254000,Cellco Partnership d/b/a Verizon Wireless,115,Cellco Partnership d/b/a Verizon Wireless,115
66,Advanced Wireless Services,161,AW-BEA172-C,Honolulu HI,2440000,SpectrumCo LLC,105,SpectrumCo LLC,105
66,Advanced Wireless Services,161,AW-BEA173-B,Guam-Northern Mariana Islands,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-BEA173-C,Guam-Northern Mariana Islands,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-BEA174-B,Puerto Rico-US Virgin Islands,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-BEA174-C,Puerto Rico-US Virgin Islands,2521000,"Triad AWS, Inc.",61,"Triad AWS, Inc.",61
66,Advanced Wireless Services,161,AW-BEA175-B,American Samoa,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-BEA175-C,American Samoa,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-BEA176-B,Gulf of Mexico,40000,PetroCom License Corporation,1,PetroCom License Corporation,1
66,Advanced Wireless Services,161,AW-BEA176-C,Gulf of Mexico,30000,PetroCom License Corporation,84,PetroCom License Corporation,84
66,Advanced Wireless Services,161,AW-REA001-D,Northeast,552694000,"MetroPCS AWS, LLC",18,"MetroPCS AWS, LLC",18
66,Advanced Wireless Services,161,AW-REA001-E,Northeast,472553000,T-Mobile License LLC,17,T-Mobile License LLC,17
66,Advanced Wireless Services,161,AW-REA001-F,Northeast,1335374000,Cellco Partnership d/b/a Verizon Wireless,16,Cellco Partnership d/b/a Verizon Wireless,16
66,Advanced Wireless Services,161,AW-REA002-D,Southeast,236549000,T-Mobile License LLC,15,T-Mobile License LLC,15
66,Advanced Wireless Services,161,AW-REA002-E,Southeast,310995000,T-Mobile License LLC,19,T-Mobile License LLC,19
66,Advanced Wireless Services,161,AW-REA002-F,Southeast,572446000,Cellco Partnership d/b/a Verizon Wireless,14,Cellco Partnership d/b/a Verizon Wireless,14
66,Advanced Wireless Services,161,AW-REA003-D,Great Lakes,365445000,"Denali Spectrum License, LLC",20,"Denali Spectrum License, LLC",20
66,Advanced Wireless Services,161,AW-REA003-E,Great Lakes,356780000,T-Mobile License LLC,19,T-Mobile License LLC,19
66,Advanced Wireless Services,161,AW-REA003-F,Great Lakes,615923000,Cellco Partnership d/b/a Verizon Wireless,14,Cellco Partnership d/b/a Verizon Wireless,14
66,Advanced Wireless Services,161,AW-REA004-D,Mississippi Valley,110586000,T-Mobile License LLC,15,T-Mobile License LLC,15
66,Advanced Wireless Services,161,AW-REA004-E,Mississippi Valley,105835000,"Barat Wireless, L.P.",16,"Barat Wireless, L.P.",16
66,Advanced Wireless Services,161,AW-REA004-F,Mississippi Valley,274995000,Cellco Partnership d/b/a Verizon Wireless,14,Cellco Partnership d/b/a Verizon Wireless,14
66,Advanced Wireless Services,161,AW-REA005-D,Central,134954000,"Cingular AWS, LLC",12,"Cingular AWS, LLC",12
66,Advanced Wireless Services,161,AW-REA005-E,Central,122284000,"Cricket Licensee (Reauction), Inc.",21,"Cricket Licensee (Reauction), Inc.",21
66,Advanced Wireless Services,161,AW-REA005-F,Central,470290000,T-Mobile License LLC,15,T-Mobile License LLC,15
66,Advanced Wireless Services,161,AW-REA006-D,West,355726000,"MetroPCS AWS, LLC",14,"MetroPCS AWS, LLC",14
66,Advanced Wireless Services,161,AW-REA006-E,West,362757000,"Cingular AWS, LLC",15,"Cingular AWS, LLC",15
66,Advanced Wireless Services,161,AW-REA006-F,West,894590000,T-Mobile License LLC,15,T-Mobile License LLC,15
66,Advanced Wireless Services,161,AW-REA007-D,Alaska,1096000,American Cellular Corporation,147,American Cellular Corporation,147
66,Advanced Wireless Services,161,AW-REA007-E,Alaska,1098000,American Cellular Corporation,152,American Cellular Corporation,152
66,Advanced Wireless Services,161,AW-REA007-F,Alaska,1187000,"MTA Communications, Inc.",119,"MTA Communications, Inc.",119
66,Advanced Wireless Services,161,AW-REA008-D,Hawaii,1433000,SpectrumCo LLC,97,SpectrumCo LLC,97
66,Advanced Wireless Services,161,AW-REA008-E,Hawaii,1919000,T-Mobile License LLC,117,T-Mobile License LLC,117
66,Advanced Wireless Services,161,AW-REA008-F,Hawaii,6107000,T-Mobile License LLC,108,T-Mobile License LLC,108
66,Advanced Wireless Services,161,AW-REA009-D,"Guam, Northern Mariana Islands",0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-REA009-E,"Guam, Northern Mariana Islands",67000,"Triad AWS, Inc.",134,"Triad AWS, Inc.",134
66,Advanced Wireless Services,161,AW-REA009-F,"Guam, Northern Mariana Islands",0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-REA010-D,"Puerto Rico, US Virgin Islands",2521000,"Cingular AWS, LLC",58,"Cingular AWS, LLC",58
66,Advanced Wireless Services,161,AW-REA010-E,"Puerto Rico, US Virgin Islands",2726000,AWS Wireless Inc.,60,AWS Wireless Inc.,60
66,Advanced Wireless Services,161,AW-REA010-F,"Puerto Rico, US Virgin Islands",3574000,T-Mobile License LLC,1,T-Mobile License LLC,1
66,Advanced Wireless Services,161,AW-REA011-D,American Samoa,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-REA011-E,American Samoa,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-REA011-F,American Samoa,0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-REA012-D,Gulf of Mexico,22000,"Space Data Spectrum Holdings, LLC",1,"Space Data Spectrum Holdings, LLC",1
66,Advanced Wireless Services,161,AW-REA012-E,Gulf of Mexico,22000,"Space Data Spectrum Holdings, LLC",155,"Space Data Spectrum Holdings, LLC",155
66,Advanced Wireless Services,161,AW-REA012-F,Gulf of Mexico,0,FCC,0,FCC,0
